ID,Lon,Lat,Province,Cruise,Station,Depth [m],Bot. Depth [m],Pres [dbar],Salinity [psu],Fluorometer [V],Transmission [proz],pot.Temperature [┬░C],Sigma [kg m-3],Bac_all/ml,Bacterial Biomass Production per hour_[ng C/l/h],Bacterial Biomass Production per day_[microg C/l/d],Bacterial generation time (days)_[days],Glucose turnover rate _[per day],Glucose turnover time_[days],Amino acid turnover rate _[per day],Amino acid turnover time_[days],Chl a_mean chl a [microg/L],Dissolved Inorganic Nutrients_NO X ( microM),NO2 ( microM ),NO3 (microM ),PO4 ( microM ),Si  ( microM ),HNA/ml,LNA/ml,Bac_size [microm],HNA_size [microm],LNA_size [microm],Bac_SSC,HNA_SSC,LNA_SSC,Prokaryotes/ml,Picoplankton/ml,Nanoplankton/ml,Microplankton/ml,Eukaryotes/ml,Prokaryotes rel.microm,Pico rel.microm,Nano rel.microm,Micro rel.microm,Eukaryotes rel.microm,Prokaryotes SSC,Pico SSC,Nano SSC,Micro  SSC,Eukaryotes SSC,Syn/ml,Proc/ml,Syn_size [microm],Proc_size [microm],Syn SSC,Proc SSC,TPN[microg/l],POC [microg/l],Growth rate,DNA_div,DNA_ENS,RNA_div,RNA_ENS,MLD
298_1500,-58.1622,-45.0928,FKLD,PS79,298,1500,2961.0,1500.0,34.7032,-0.015,101.02,2.1642,1027.7207,63969.2307692308,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514395.0,43365.3846153846,20265.3846153846,0.4883285021,0.4889985281,0.4868827217,2029.38,1976.06,2152.32,75.0,96.42857142857142,16.071428571428598,0.0,117.857142857143,0.490302563196,1.85279227774,5.09509456306,0.0,2.2640747131,7864.0,185295.44,498988.67,0.0,220780.32,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044401.0,0.277961633785081,,,,,40.0
298_2000,-58.1622,-45.0928,FKLD,PS79,298,2000,2961.0,2000.0,34.7498,-0.023,101.02,1.8328,1027.7844,53011.5384615385,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442757,265097584514396.0,35750.0,17092.3076923077,0.4902014789,0.4912165541,0.4880865497,2370.27,2584.94,1920.5,69.64285714285711,37.5,5.35714285714286,0.0,42.8571428571429,0.49141431574699995,0.9736222368999999,2.3610254631,0.0,1.67541113366,5766.31,125907.14,298315.0,0.0,147458.12,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044400.0,0.277961633785081,,,,,40.0
298_2500,-58.1622,-45.0928,FKLD,PS79,298,2500,2961.0,2500.0,34.7292,-0.023,100.99,1.3381,1027.8045,56692.307692307695,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514396.0,41630.7692307692,14850.0,0.4911428177,0.4922476769,0.4879982621,2331.98,3125.54,2021.14,96.42857142857142,53.571428571428605,10.7142857142857,0.0,64.28571428571429,0.48867010726599996,1.6636046983000001,3.3901456770999996,0.0,1.9513615281,6575.33,219849.1,203613.5,0.0,217143.17,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044401.0,0.277961633785081,,,,,40.0
300_20,-50.577,-39.7982,SATL,PS79,300,20,5377.0,20.0,35.3107,0.069,98.73,19.4843,1025.1339,803930.769230769,186.43517429069303,4.47444418297664,2.25444398644579,0.05856018825322401,17.0764478364693,0.0952565980569656,10.497960460460499,0.29652728420260804,337746429698710.0,0.163441430840799,9.5964842375331,0.9170222211158221,438796696737776.0,458700.0,338588.46153846197,0.4846555625,0.48561289729999996,0.48334734770000004,1974.41,2067.2,1845.56,2748.21428571429,4344.6428571428605,1575.0,0.0,6160.71428571429,0.539826827244,0.7856641100470001,4.2684720019,0.0,2.13958367262,6502.48,16479.1,141659.57,0.0,48554.06,17716.0714285714,0.0,0.5162368265,0.0,3809.75,0.0,0.0107944600417146,0.0595230577460357,0.307458151423277,1.7804837314651,5.932725570617953,0.969392493033343,2.63634237640499,18.0
300_40,-50.577,-39.7982,SATL,PS79,300,40,5377.0,40.0,35.7692,0.096,99.08,20.4021,1025.2414,708230.769230769,121.61948954979499,2.91886774919508,3.12054227526388,0.014944674725578002,66.91346706184841,0.0512516731287478,19.5115581395349,0.356782967841757,337746429698703.0,0.163441430840801,9.59648423753342,0.9170222211188349,438796696737767.0,372307.692307692,327673.076923077,0.4835451305,0.48455401369999995,0.4823717981,1959.29,2083.69,1816.37,278.571428571429,1800.0,1532.14285714286,5.35714285714286,3332.14285714286,0.526898374966,0.873218920054,3.9169255993000003,24.581457735100003,2.59152332262,7892.19,21162.03,90924.45,1644082.0,53127.58,16398.2142857143,0.0,0.5134436669,0.0,3716.81,0.0,0.00752582447603345,0.045260028136628,0.22212395135756696,,,,,18.0
300_60,-50.577,-39.7982,SATL,PS79,300,60,5377.0,60.0,35.7216,0.09300000000000001,99.59,20.1509,1025.2722,525842.307692308,105.55333878668199,2.53328013088036,2.5754637865608903,0.0450311361934982,22.2068569556632,0.13849870738512804,7.22028399311532,0.29259502317266994,337746429698710.0,0.163441430840799,9.5964842375331,0.9170222211158149,438796696737776.0,272038.46153846104,249065.384615385,0.4856514425,0.48667663130000005,0.48451330130000003,1953.43,2078.1,1815.1,1537.5,1275.0,589.285714285714,0.0,1773.2142857142899,0.502404413698,1.64272211634,3.31885980746,0.0,2.16640459502,7112.76,30668.84,80727.96,0.0,47581.53,8207.142857142859,0.0,0.5137599233,0.0,3716.81,0.0,0.00748223458815898,0.0461018186807632,0.26913489685891895,2.24591347402023,9.449043070716497,2.17719316822688,8.821510979606503,18.0
300_100,-50.577,-39.7982,SATL,PS79,300,100,5377.0,100.0,35.6668,0.098,99.85,17.9239,1025.8017,452396.153846154,96.6936408724582,2.320647380939,2.32624798652858,0.0301043807421715,33.2177568628461,0.0976880727821434,10.2366642264519,0.156245120620868,337746429698708.0,0.163441430840799,9.59648423753317,0.9170222211165251,438796696737774.0,238446.153846154,210946.153846154,0.4856276033,0.48656533009999997,0.48455716130000004,1948.41,2156.13,1845.53,6466.071428571429,1494.64285714286,278.571428571429,0.0,1794.64285714286,0.499885693676,0.981905905622,3.4891218223,0.0,1.88537203578,7234.12,24055.34,143523.19,0.0,44715.21,2148.21428571429,16253.571428571398,0.5279929061,0.5066468117,4208.9,7963.8,0.004826580639928579,0.0236701880395412,0.29796787985373696,,,,,18.0
300_150,-50.577,-39.7982,SATL,PS79,300,150,5377.0,150.0,35.8024,0.05,100.34,16.7637,1026.1866,259811.538461538,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619663.0,0.196544893096811,16.0361915442866,61.280379344276,265097584514395.0,138388.461538462,119561.538461538,0.48589540729999997,0.48689355770000003,0.48474245689999995,1970.68,2046.36,1885.6,2448.21428571429,412.5,75.0,0.0,487.5,0.50195704955,1.83881061774,4.422446861419999,0.0,2.22355114134,7634.89,69999.13,333810.29,0.0,109779.01,16533.549347627,5410.71428571429,0.6450389694032029,0.5323733849,4802.88724000873,7963.8,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,18.0
300_200,-50.577,-39.7982,SATL,PS79,300,200,5377.0,200.0,35.6315,0.038,100.52,15.6248,1026.3192,229688.461538462,41.5430811288948,0.997033947093475,2.73963528910197,0.00702435550650668,142.361815126483,0.054660505341496995,18.294744875708698,0.0173904301816246,337746429698696.0,0.163441430840803,9.59648423753381,0.917022221122487,438796696737756.0,128403.846153846,99846.15384615381,0.4840979729,0.48516820850000003,0.48274502090000004,2006.07,2101.9,1887.02,289.285714285714,176.785714285714,80.3571428571429,0.0,262.5,0.498997055478,1.8226421638599999,4.8040307982999995,0.0,2.7221455414999998,8209.24,53053.33,320192.07,0.0,134178.45,20726.392026176698,4569.6428571428605,0.549352824794115,0.5435413793,4646.2026910903105,9900.25,0.00326287222560495,0.0199947691336274,0.25300710036741897,,,,,18.0
301_20,-46.8543,-37.0852,SATL,PS79,301,20,5064.0,20.0,35.6158,0.038,99.48,20.916,1024.9857,653442.307692308,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,399553.846153846,249276.923076923,0.4841629373,0.48503760890000003,0.4827372293,2011.08,2130.57,1821.26,112.5,851.785714285714,1483.92857142857,0.0,2458.9285714285697,0.49855898131000004,1.7657690770200003,3.7793455461,0.0,2.99591064658,6501.48,30333.23,86328.81,0.0,63566.31,11667.8571428571,0.0,0.5160077225,0.0,4209.62,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_40,-46.8543,-37.0852,SATL,PS79,301,40,5064.0,40.0,35.6165,0.053,99.51,20.9104,1024.9877,668715.384615385,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,408819.23076923104,254438.461538462,0.4861846769,0.4870540337,0.48478580090000006,1989.95,2107.76,1803.88,91.07142857142858,932.1428571428571,1344.64285714286,0.0,2389.28571428571,0.509167880415,1.67808248674,3.55111541326,0.0,2.74904210494,8116.65,32792.05,66220.63,0.0,51073.2,12032.1428571429,0.0,0.5146969277000001,0.0,3903.59,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_60,-46.8543,-37.0852,SATL,PS79,301,60,5064.0,60.0,35.6163,0.045,99.59,20.8599,1025.0013,543188.4615384621,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,310369.23076923104,227403.846153846,0.48321029810000005,0.48401629009999997,0.4820755625,1968.88,2085.64,1808.53,2073.21428571429,1392.85714285714,1055.35714285714,0.0,2357.14285714286,0.506050111516,1.66184954602,3.2819955915,0.0,2.3646504743400003,6712.27,28401.21,116060.86,0.0,66876.06,11925.0,0.0,0.5277321713,0.0,3903.59,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_100,-46.8543,-37.0852,SATL,PS79,301,100,5064.0,100.0,35.9827,0.055,100.22,17.7829,1026.0786,243988.461538461,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,112707.69230769199,129546.153846154,0.4842523601,0.4853320901,0.48330132049999996,1890.71,1972.21,1822.17,14716.071428571398,878.571428571429,101.785714285714,0.0,1039.28571428571,0.501159195101,1.7911564512599998,3.3846539197000003,0.0,1.9321549814200003,7859.3,43304.47,96682.47,0.0,52076.85,192.85714285714297,25735.7142857143,0.5533853177,0.5021869205,4642.22,7542.53,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_200,-46.8543,-37.0852,SATL,PS79,301,200,5064.0,200.0,35.6281,0.033,100.66,15.3724,1026.3735,192923.076923077,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,104119.230769231,87407.6923076923,0.48508678369999997,0.4863267317,0.4835904353,1980.51,2055.51,1892.85,96.42857142857142,48.21428571428571,5.35714285714286,0.0,53.571428571428605,0.501683201584,1.81632582574,3.6999081870999997,0.0,2.0046840515,9269.17,228569.0,391378.0,0.0,244849.9,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_800,-46.8543,-37.0852,SATL,PS79,301,800,5064.0,800.0,34.1955,0.008,100.92,4.578,1027.0848,152392.307692308,104.01755281125999,132929227026231.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,118588.461538462,33676.9230769231,0.4877477441,0.48890580289999996,0.4836015293,2214.32,2306.67,2491.99,64.28571428571429,64.28571428571429,5.35714285714286,0.0,64.28571428571429,0.487597579075,1.8673704021000002,2.3766465311,0.0,1.8673704021000002,5336.58,189837.25,10388.0,0.0,189837.25,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_1500,-46.8543,-37.0852,SATL,PS79,301,1500,5064.0,1500.0,34.4781,0.008,100.96,2.8783,1027.4795,54111.5384615385,104.01755281125999,132929227026231.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514395.0,35792.3076923077,17980.769230769198,0.4866182201,0.4876018709,0.4846708361,2055.39,2099.45,1977.84,48.21428571428571,69.64285714285711,10.7142857142857,0.0,75.0,0.490043217921,1.69933953854,2.4790343051,0.0,1.78634442562,6500.78,220710.38,204953.0,0.0,228282.57,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
301_2100,-46.8543,-37.0852,SATL,PS79,301,2100,5064.0,2100.0,34.778,0.011000000000000001,100.96,2.9177,1027.7155,46200.0,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514395.0,29023.0769230769,17092.3076923077,0.4857933425,0.4868860757,0.48394761049999996,2135.0,2283.44,1892.82,32.1428571428571,53.571428571428605,21.4285714285714,0.0,75.0,0.490469318337,1.7022392155000001,2.8201751361,0.0,1.92942982878,7292.67,203672.9,392200.25,0.0,231110.5,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
302_20,-42.965,-34.2385,SATL,PS79,302,20,4567.0,20.0,35.8433,0.045,99.74,22.1314,1024.8217,535573.076923077,152.776800396466,3.66664320951519,1.86322765856094,0.0108232416477807,92.3937608105655,0.0492740931451848,20.294640371229697,0.145253524100038,788929271376222.0,0.05,0.0288929271376222,0.24,759684219886093.0,323569.23076923104,207900.0,0.48447124729999996,0.4859185757,0.48265719770000004,1999.96,2186.16,1831.2,171.428571428571,841.071428571429,969.6428571428571,0.0,1928.57142857143,0.49570406723399996,2.00097883378,4.590389944019999,0.0,3.3086052585400005,7020.19,35647.68,148883.15,0.0,91897.87,6701.78571428571,0.0,0.5136798401,0.0,7029.0,0.0,0.00604341072695596,0.0422665365253176,0.372014218109716,1.9050941753034198,6.7200404596851895,1.25701446954866,3.5149119302687315,52.0
302_40,-42.965,-34.2385,SATL,PS79,302,40,4567.0,40.0,35.838,0.049,99.69,22.0095,1024.8521,513573.07692307705,82.4502987711228,1.97880717050695,3.30009617281013,0.00645093873046532,155.016198693282,0.008185673014374091,122.164664804469,0.164716643151622,129042488680315.0,0.05,0.0,0.18,732758004329788.0,301696.153846154,208365.384615385,0.4841222249,0.48510917810000004,0.48265668170000003,1971.98,2059.37,1840.97,48.21428571428571,723.214285714286,991.071428571429,0.0,1794.64285714286,0.5143640242840001,1.8721937894599998,4.0241559562599996,0.0,3.07536180566,8112.44,25619.52,75989.28,0.0,54007.05,8078.571428571429,0.0,0.5097315113,0.0,3779.48,0.0,0.0053330088433410396,0.0388555689262492,0.21003847896036,,,,,52.0
302_60,-42.965,-34.2385,SATL,PS79,302,60,4567.0,60.0,35.8667,0.099,99.57,19.1916,1025.6345,402346.153846154,133.99763209024098,3.21594317016579,1.5748672841161697,0.00462317275683348,216.30167259527698,0.0582600414542603,17.1644230769231,0.29375978864431396,408890651413749.0,0.1,0.308890651413749,0.16,975184900799035.0,212300.0,187423.076923077,0.48348104329999997,0.48462506689999996,0.4822050269,1925.5,2007.12,1833.64,1602.0408163265301,1928.57142857143,1183.67346938776,5.10204081632653,3045.9183673469397,0.510122219416,0.982943802832,3.4785255917,39.1368275271,2.3087462465,5862.52,21363.26,110150.08,1917833.0,55750.67,7676.78571428572,48037.5,0.5165617517000001,0.4917799229,3779.48,4022.17,0.0060764425951573605,0.0404165207015144,0.440130535157409,1.55011677130979,4.712020379257967,0.7291531003055151,2.073323966495885,52.0
302_75,-42.965,-34.2385,SATL,PS79,302,75,4567.0,75.0,35.9067,0.203,99.28,17.8856,1025.9951,390373.07692307705,82.5,1.98,2.31110162823723,0.0117729631830992,84.940382845634,0.0519035691134893,19.266497797356802,0.35748150718306104,337746429698702.0,0.163441430840801,9.59648423753351,0.9170222211197092,438796696737764.0,183150.0,205023.076923077,0.48256700090000004,0.4835952857,0.4816480565,1906.99,2107.9,1846.43,17758.9285714286,3353.5714285714303,910.714285714286,0.0,4103.571428571429,0.505624165933,1.7148805557,3.52720423254,0.0,2.08603298098,6483.04,24969.04,107380.79,0.0,42815.21,2292.85714285714,70907.1428571429,0.5495281145,0.49656004369999995,4091.95,5209.13,0.00571479222604207,0.0411222391043391,0.299920683751427,,,,,52.0
302_100,-42.965,-34.2385,SATL,PS79,302,100,4567.0,100.0,35.8377,0.099,100.09,16.8184,1026.2008,303346.153846154,29.4616748822264,0.7070801971734341,4.89629546047146,0.00444398001432055,225.023514232184,0.0281925553819085,35.470356853203604,0.126499609112526,234670482227525.0,0.22,2.12670482227525,0.24,120433184122121.0,136992.307692308,164238.461538462,0.4833862025,0.4844731049,0.48248186090000006,1917.46,2004.36,1843.74,19350.0,1403.57142857143,203.57142857142898,0.0,1698.21428571429,0.501139944198,1.7234681483400003,4.36540983378,0.0,2.0154116422599997,7563.1,27221.82,144638.53,0.0,40409.29,19056.3948200071,29994.6428571429,0.587464341590062,0.5043348221,4708.60969726833,5209.13,0.00330361071974039,0.0210865408927202,0.14156563592941399,,,,,52.0
302_200,-42.965,-34.2385,SATL,PS79,302,200,4567.0,200.0,35.6724,0.038,100.63,15.4334,1026.3939,213992.307692308,22.997062767781,0.7070801971734341,4.58576234166588,0.00044798185628231395,2232.2332611832603,0.0184977918118118,54.060506798516705,0.0103394487235673,408890651413749.0,0.08,0.32889065141374896,0.16,100717064113873.0,119815.384615385,92611.5384615384,0.48425504329999997,0.4853534009,0.4828391393,1949.99,2046.83,1831.26,192.85714285714297,139.285714285714,26.785714285714302,0.0,166.071428571429,0.499720590087,1.9587060240599998,2.5230010487,0.0,2.0150929953,7561.42,99898.54,141923.6,0.0,104990.29,19507.9576944701,0.0,0.577159087179492,0.0,4691.73500610581,0.0,0.0016688406467437699,0.0117840179055929,0.15115200678021698,,,,,52.0
303_0,-39.3138,-31.305999999999997,SATL,PS79,303,0,4562.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,632246.153846154,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,369007.692307692,259176.923076923,0.48316845049999996,0.4842281597,0.48211116649999997,1940.31,2192.53,1797.68,551.785714285714,1826.7857142857101,583.928571428571,0.0,2726.78571428571,0.504105254203,1.71654398414,5.07296286634,0.0,2.47024256466,5053.83,30162.6,312792.8,0.0,91315.28,5710.71428571429,0.0,0.5621198045,0.0,5749.0,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,
304_20,-38.9948,-30.9992,SATL,PS79,304,20,4167.0,20.0,35.7606,0.044000000000000004,99.41,22.6482,1024.6119,544415.384615385,174.36270450383702,4.1847049080921,1.5879601293653203,0.0148558532418567,67.3135351918042,0.0415693268754722,24.056199009324,0.129485731487564,337746429698703.0,0.08,9.596484237533462,0.19,438796696737766.0,310496.153846154,229265.384615385,0.4834488449,0.4844595341,0.4820769041,1961.11,2096.74,1778.85,58.928571428571395,551.785714285714,669.642857142857,5.35714285714286,1280.35714285714,0.487412811695,1.9037996561400001,5.81631289138,25.682455095100003,4.04164294034,7282.6,39590.16,184945.86,2195911.0,116667.84,5555.3571428571395,0.0,0.5211574025,0.0,4530.74,0.0,0.00707398820668459,0.0404229339957237,0.43650162730281106,1.72672523538319,5.622212307025973,1.3216423767228702,3.749574536914736,52.0
304_40,-38.9948,-30.9992,SATL,PS79,304,40,4167.0,40.0,35.7096,0.051,99.34,22.482,1024.6206,518057.692307692,164.953070601145,3.9588736944274903,1.59718321107539,0.0177604223065784,56.3049674573112,0.0588172060918686,17.001827635914303,0.147589098386228,337746429698705.0,0.07,9.59648423753335,0.13,438796696737769.0,294250.0,220126.923076923,0.48644432810000005,0.4874436653,0.4850995289,1980.9,2129.5,1785.98,96.42857142857142,535.714285714286,771.428571428571,10.7142857142857,1392.85714285714,0.497564643784,1.7684597294599997,5.0137012243,20.652263679100002,3.5812256314199997,7876.39,32842.13,216627.4,3092170.5,133876.42,7125.0,0.0,0.5184629537,0.0,4530.74,0.0,0.00639226660132408,0.0436253164708614,0.433981008411206,,,,,52.0
